player_id,player_code,web_name,team_id,team_name,position,price,appearance_rate_10,appearance_rate_3,appearance_rate_6,average_minutes_10,average_minutes_3,average_minutes_6,average_minutes_when_appearing_10,average_minutes_when_appearing_3,average_minutes_when_appearing_6,bonus_per_90_10,bonus_per_90_3,bonus_per_90_6,clean_sheet_rate_10,clean_sheet_rate_3,clean_sheet_rate_6,defensive_contribution_per_90_10,defensive_contribution_per_90_3,defensive_contribution_per_90_6,fixtures_10,fixtures_3,fixtures_6,history_fixture_count,last_fixture_time,minutes_10,minutes_3,minutes_6,minutes_standard_deviation_10,minutes_standard_deviation_3,minutes_standard_deviation_6,points_per_90_10,points_per_90_3,points_per_90_6,saves_per_90_10,saves_per_90_3,saves_per_90_6,start_rate_10,start_rate_3,start_rate_6,xa_per_90_10,xa_per_90_3,xa_per_90_6,xg_per_90_10,xg_per_90_3,xg_per_90_6,xgi_per_90_10,xgi_per_90_3,xgi_per_90_6
144,550090,Coppola,6,Brighton,Defender,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,465730,De Cuyper,6,Brighton,Defender,4.3,0.7,1.0,1.0,27.3,74.0,43.17,39.0,74.0,43.17,0.989,1.2162,1.0425,0.3333,0.3333,0.3333,4.6154,3.2432,4.5174,10,3,6,38,2026-05-24T15:00:00Z,273.0,222.0,259.0,33.03,20.54,34.13,7.9121,6.8919,7.9923,0.0,0.0,0.0,0.3,1.0,0.5,0.6363,0.7378,0.6707,0.0363,0.0446,0.0382,0.6725,0.7824,0.7089
146,83299,Dunk,6,Brighton,Defender,4.5,0.6,1.0,0.6667,45.2,90.0,45.33,75.33,90.0,68.0,0.9956,0.6667,0.6618,0.4,0.3333,0.3333,5.9735,4.6667,4.6324,10,3,6,38,2026-05-24T15:00:00Z,452.0,270.0,272.0,44.8,0.0,44.67,5.9735,5.6667,5.9559,0.0,0.0,0.0,0.5,1.0,0.5,0.0179,0.0167,0.0165,0.1155,0.1767,0.1754,0.1334,0.1933,0.1919
147,204214,Estupiñan,6,Brighton,Defender,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,231416,F.Kadıoğlu,6,Brighton,Defender,4.5,1.0,1.0,1.0,90.0,90.0,90.0,90.0,90.0,90.0,0.3,0.0,0.5,0.4,0.3333,0.3333,5.0,3.0,3.6667,10,3,6,38,2026-05-24T15:00:00Z,900.0,270.0,540.0,0.0,0.0,0.0,4.3,3.0,4.3333,0.0,0.0,0.0,1.0,1.0,1.0,0.1,0.24,0.1467,0.063,0.02,0.0767,0.163,0.26,0.2233
149,223434,Igor,6,Brighton,Defender,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,232792,Lamptey,6,Brighton,Defender,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,469142,Van Hecke,6,Brighton,Defender,4.7,1.0,1.0,1.0,90.0,90.0,90.0,90.0,90.0,90.0,0.1,0.0,0.0,0.4,0.3333,0.3333,9.8,8.3333,9.5,10,3,6,38,2026-05-24T15:00:00Z,900.0,270.0,540.0,0.0,0.0,0.0,4.3,3.0,3.8333,0.0,0.0,0.0,1.0,1.0,1.0,0.06,0.04,0.05,0.126,0.3133,0.1883,0.186,0.3533,0.2383
152,111478,Veltman,6,Brighton,Defender,4.3,0.8,0.6667,0.6667,22.0,32.0,33.83,27.5,48.0,50.75,0.0,0.0,0.0,0.5,1.0,0.5,5.7273,4.6875,3.9901,10,3,6,38,2026-05-24T15:00:00Z,220.0,96.0,203.0,25.15,26.13,26.21,5.3182,6.5625,3.9901,0.0,0.0,0.0,0.2,0.3333,0.3333,0.0327,0.0656,0.0355,0.0655,0.15,0.0709,0.0982,0.2156,0.1064
153,110735,Webster,6,Brighton,Defender,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,439135,Cashin,6,Brighton,Defender,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,589100,Slater,6,Brighton,Defender,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,547720,Tasker,6,Brighton,Defender,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,451340,Mitoma,6,Brighton,Midfielder,6.1,0.7,0.3333,0.6667,35.1,19.0,47.0,50.14,57.0,70.5,0.0,0.0,0.0,0.25,0.0,0.3333,7.4359,3.1579,7.0213,10,3,6,38,2026-05-24T15:00:00Z,351.0,57.0,282.0,32.9,26.87,35.52,3.3333,0.0,3.1915,0.0,0.0,0.0,0.4,0.3333,0.5,0.1615,0.0474,0.0862,0.2385,0.4421,0.2457,0.4,0.4895,0.3319
158,463067,Georginio,6,Brighton,Midfielder,5.6,0.9,1.0,1.0,27.4,18.33,27.0,30.44,18.33,27.0,0.0,0.0,0.0,0.5,0,1.0,9.854,6.5455,6.1111,10,3,6,38,2026-05-24T15:00:00Z,274.0,55.0,162.0,29.99,4.78,25.01,7.2263,4.9091,8.8889,0.0,0.0,0.0,0.2,0.0,0.1667,0.2759,0.5236,0.3889,0.2792,0.6873,0.3444,0.5551,1.2109,0.7333
159,109345,March,6,Brighton,Midfielder,5.8,0.3,1.0,0.5,3.4,11.33,5.67,11.33,11.33,11.33,0.0,0.0,0.0,0,0,0,13.2353,13.2353,13.2353,10,3,6,38,2026-05-24T15:00:00Z,34.0,34.0,34.0,9.22,13.91,11.35,7.9412,7.9412,7.9412,0.0,0.0,0.0,0.0,0.0,0.0,0.0529,0.0529,0.0529,0.1059,0.1059,0.1059,0.1588,0.1588,0.1588
160,592031,Minteh,6,Brighton,Midfielder,5.5,1.0,1.0,1.0,75.5,75.0,80.17,75.5,75.0,80.17,0.3576,0.4,0.1871,0.625,1.0,0.6,7.1523,5.6,6.1746,10,3,6,38,2026-05-24T15:00:00Z,755.0,225.0,481.0,16.48,21.21,16.54,3.9338,5.2,3.5551,0.0,0.0,0.0,0.8,0.6667,0.8333,0.2718,0.204,0.1796,0.1073,0.088,0.1048,0.3791,0.292,0.2844
161,474120,Enciso,6,Brighton,Midfielder,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,513433,Gruda,6,Brighton,Midfielder,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,532529,Hinshelwood,6,Brighton,Midfielder,5.2,1.0,1.0,1.0,80.3,80.33,82.0,80.3,80.33,82.0,0.0,0.0,0.0,0.5,0.6667,0.5,3.4745,3.361,2.9268,10,3,6,38,2026-05-24T15:00:00Z,803.0,241.0,492.0,7.18,5.73,6.58,4.8194,4.8548,5.4878,0.0,0.0,0.0,1.0,1.0,1.0,0.1939,0.1456,0.0841,0.4349,0.2017,0.4152,0.6288,0.3473,0.4994
164,219249,O'Riley,6,Brighton,Midfielder,5.5,0.3,0.0,0.3333,1.7,0.0,2.67,5.67,0,8.0,0.0,0.0,0.0,0,0,0,5.2941,0.0,5.625,10,3,6,38,2026-05-24T15:00:00Z,17.0,0.0,16.0,4.45,0.0,5.53,15.8824,0.0,11.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,516211,Sima,6,Brighton,Midfielder,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,509416,Ayari,6,Brighton,Midfielder,4.8,0.8,0.6667,0.6667,22.2,7.33,18.5,27.75,11.0,27.75,0.0,0.0,0.0,0.5,0,0.0,10.1351,8.1818,4.8649,10,3,6,38,2026-05-24T15:00:00Z,222.0,22.0,111.0,32.02,5.73,28.38,6.0811,8.1818,4.0541,0.0,0.0,0.0,0.2,0.0,0.1667,0.0324,0.0,0.0081,0.0649,0.0,0.073,0.0973,0.0,0.0811
167,535301,Baleba,6,Brighton,Midfielder,4.5,0.8,1.0,0.8333,46.2,62.33,59.33,57.75,62.33,71.2,0.0,0.0,0.0,0.6,1.0,0.75,13.0519,16.3636,13.9045,10,3,6,38,2026-05-24T15:00:00Z,462.0,187.0,356.0,35.35,22.29,32.57,3.5065,4.3316,3.5393,0.0,0.0,0.0,0.5,0.6667,0.6667,0.0877,0.0385,0.1112,0.0818,0.0866,0.0556,0.1695,0.1251,0.1669
169,514254,Gomez,6,Brighton,Midfielder,4.9,0.7,0.6667,0.5,44.5,27.67,17.0,63.57,41.5,34.0,0.0,0.0,0.0,0.3333,0.0,0.0,12.3371,13.012,11.4706,10,3,6,38,2026-05-24T15:00:00Z,445.0,83.0,102.0,37.54,23.75,20.88,3.8427,2.1687,2.6471,0.0,0.0,0.0,0.6,0.3333,0.3333,0.091,0.0217,0.0176,0.3196,1.0084,0.8206,0.4106,1.0301,0.8382
170,15157,Milner,6,Brighton,Midfielder,4.9,0.3,0.3333,0.1667,22.3,19.33,9.67,74.33,58.0,58.0,0.0,0.0,0.0,0.3333,0.0,0.0,9.6861,6.2069,6.2069,10,3,6,38,2026-05-24T15:00:00Z,223.0,58.0,58.0,34.81,27.34,21.62,2.4215,1.5517,1.5517,0.0,0.0,0.0,0.3,0.3333,0.1667,0.0161,0.0155,0.0155,0.0283,0.0,0.0,0.0444,0.0155,0.0155
171,441192,Sarmiento,6,Brighton,Midfielder,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,549074,Watson,6,Brighton,Midfielder,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,467779,Wieffer,6,Brighton,Midfielder,4.8,0.8,0.3333,0.6667,58.8,30.0,40.33,73.5,90.0,60.5,0.4592,0.0,0.0,0.25,0.0,0.0,10.7143,5.0,5.2066,10,3,6,38,2026-05-24T15:00:00Z,588.0,90.0,242.0,37.44,42.43,38.2,5.051,2.0,1.8595,0.0,0.0,0.0,0.8,0.3333,0.6667,0.0536,0.01,0.026,0.0949,0.0,0.0,0.1485,0.01,0.026
174,611695,Yalcouye,6,Brighton,Midfielder,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,567121,Knight,6,Brighton,Midfielder,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,550141,Mazilu,6,Brighton,Midfielder,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,513834,Moran,6,Brighton,Midfielder,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,50175,Welbeck,6,Brighton,Forward,6.3,1.0,1.0,1.0,62.5,65.67,59.67,62.5,65.67,59.67,0.576,0.0,0.2514,0.5,0.6667,0.4,5.04,4.1117,4.5251,10,3,6,38,2026-05-24T15:00:00Z,625.0,197.0,358.0,25.86,7.04,24.66,5.04,2.2843,4.5251,0.0,0.0,0.0,0.8,1.0,0.8333,0.0504,0.0137,0.0226,0.4694,0.2147,0.2564,0.5198,0.2284,0.2791
179,487117,Ferguson,6,Brighton,Forward,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,608181,Tzimas,6,Brighton,Forward,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,647850,Kostoulas,6,Brighton,Forward,4.8,0.5,1.0,0.8333,5.9,13.67,9.83,11.8,13.67,11.8,0.0,0.0,0.0,0,0,0,4.5763,6.5854,4.5763,10,3,6,38,2026-05-24T15:00:00Z,59.0,41.0,59.0,9.19,12.5,10.11,7.6271,6.5854,7.6271,0.0,0.0,0.0,0.0,0.0,0.0,0.4729,0.5707,0.4729,0.6407,0.4829,0.6407,1.1136,1.0537,1.1136
744,556637,Oriola,6,Brighton,Midfielder,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,31,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
761,604988,Simmonds,6,Brighton,Defender,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,22,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
783,60307,Groß,6,Brighton,Midfielder,5.6,1.0,1.0,1.0,90.0,90.0,90.0,90.0,90.0,90.0,0.6,0.3333,1.0,0.4,0.3333,0.3333,7.8,6.0,6.5,10,3,6,19,2026-05-24T15:00:00Z,900.0,270.0,540.0,0.0,0.0,0.0,4.7,3.6667,4.8333,0.0,0.0,0.0,1.0,1.0,1.0,0.196,0.2667,0.2267,0.067,0.1233,0.1017,0.263,0.39,0.3283
795,597320,Howell,6,Brighton,Midfielder,4.5,0.1,0.0,0.0,1.3,0.0,0.0,13.0,0,0,0.0,0.0,0.0,0,0,0,20.7692,0.0,0.0,10,3,6,18,2026-05-24T15:00:00Z,13.0,0.0,0.0,3.9,0.0,0.0,6.9231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,215059,Sánchez,7,Chelsea,Goalkeeper,4.8,0.8,0.6667,0.8333,69.6,60.0,71.0,87.0,90.0,85.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,696.0,180.0,426.0,35.52,42.43,32.94,2.069,2.0,1.9014,3.4914,3.5,2.7465,0.8,0.6667,0.8333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,508479,Jörgensen,7,Chelsea,Goalkeeper,4.3,0.3,0.3333,0.3333,20.4,30.0,19.0,68.0,90.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,204.0,90.0,114.0,35.52,42.43,32.94,2.6471,2.0,2.3684,2.2059,2.0,1.5789,0.2,0.3333,0.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,549939,Penders,7,Chelsea,Goalkeeper,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,471798,Slonina,7,Chelsea,Goalkeeper,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,179268,Cucurella,7,Chelsea,Defender,6.1,1.0,1.0,1.0,82.1,90.0,90.0,82.1,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6041,2.6667,4.0,10,3,6,38,2026-05-24T15:00:00Z,821.0,270.0,540.0,23.7,0.0,0.0,1.5347,1.0,1.6667,0.0,0.0,0.0,0.9,1.0,1.0,0.0548,0.0133,0.035,0.0767,0.01,0.0133,0.1315,0.0233,0.0483
225,225796,James,7,Chelsea,Defender,5.6,0.4,0.6667,0.3333,24.5,21.67,10.83,61.25,32.5,32.5,0.0,0.0,0.0,0.0,0,0,4.0408,5.5385,5.5385,10,3,6,38,2026-05-24T15:00:00Z,245.0,65.0,65.0,35.17,15.97,15.65,2.2041,2.7692,2.7692,0.0,0.0,0.0,0.2,0.0,0.0,0.1947,0.0692,0.0692,0.0661,0.0277,0.0277,0.2608,0.0969,0.0969
226,180736,Chalobah,7,Chelsea,Defender,5.4,0.7,0.6667,0.8333,41.0,13.67,38.33,58.57,20.5,46.0,0.0,0.0,0.0,0.0,0,0.0,5.4878,13.1707,6.2609,10,3,6,38,2026-05-24T15:00:00Z,410.0,41.0,230.0,40.68,10.34,37.29,1.9756,4.3902,1.9565,0.0,0.0,0.0,0.4,0.0,0.3333,0.0088,0.0,0.0078,0.0659,0.0,0.0548,0.0746,0.0,0.0626
227,460028,Colwill,7,Chelsea,Defender,4.7,0.3,0.6667,0.5,22.5,60.0,37.5,75.0,90.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,10.0,10,3,6,38,2026-05-24T15:00:00Z,225.0,180.0,225.0,36.28,42.43,40.39,3.2,3.5,3.2,0.0,0.0,0.0,0.2,0.6667,0.3333,0.048,0.055,0.048,0.0,0.0,0.0,0.048,0.055,0.048
228,482609,Gusto,7,Chelsea,Defender,4.8,0.9,0.6667,0.8333,68.5,58.0,72.33,76.11,87.0,86.8,0.0,0.0,0.0,0.0,0.0,0.0,4.7299,5.6897,4.7696,10,3,6,38,2026-05-24T15:00:00Z,685.0,174.0,434.0,28.16,41.09,32.57,1.5766,0.5172,0.8295,0.0,0.0,0.0,0.9,0.6667,0.8333,0.2102,0.2948,0.224,0.0131,0.0,0.0207,0.2234,0.2948,0.2447
229,242880,B.Badiashile,7,Chelsea,Defender,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,444463,Fofana,7,Chelsea,Defender,4.4,0.9,1.0,0.8333,69.5,77.0,59.33,77.22,77.0,71.2,0.0,0.0,0.0,0.0,0.0,0.0,9.5827,7.4026,8.0899,10,3,6,38,2026-05-24T15:00:00Z,695.0,231.0,356.0,26.81,12.03,30.34,2.2014,1.9481,1.7697,0.0,0.0,0.0,0.9,1.0,0.8333,0.0065,0.0,0.0051,0.0609,0.0,0.0303,0.0673,0.0,0.0354
231,574458,M.Sarr,7,Chelsea,Defender,4.5,0.1,0.3333,0.1667,0.9,3.0,1.5,9.0,9.0,9.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,9.0,9.0,9.0,2.7,4.24,3.35,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,109646,Tosin,7,Chelsea,Defender,4.0,0.3,0.0,0.1667,6.8,0.0,7.5,22.67,0,45.0,0.0,0.0,0.0,0.0,0,0.0,9.2647,0.0,6.0,10,3,6,38,2026-05-24T15:00:00Z,68.0,0.0,45.0,13.52,0.0,16.77,2.6471,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,577016,Acheampong,7,Chelsea,Defender,3.7,0.5,0.6667,0.6667,9.0,26.0,14.67,18.0,39.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.4615,3.0682,10,3,6,38,2026-05-24T15:00:00Z,90.0,78.0,88.0,21.52,33.3,26.28,6.0,3.4615,5.1136,0.0,0.0,0.0,0.1,0.3333,0.1667,0.0,0.0,0.0,0.02,0.0231,0.0205,0.02,0.0231,0.0205
234,622758,Anselmino,7,Chelsea,Defender,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,244851,Palmer,7,Chelsea,Midfielder,10.3,0.9,1.0,0.8333,80.2,89.33,74.67,89.11,89.33,89.6,0.4489,0.6716,0.4018,0.0,0.0,0.0,5.7232,3.3582,3.817,10,3,6,38,2026-05-24T15:00:00Z,802.0,268.0,448.0,26.79,0.94,33.4,3.4788,4.0299,2.8125,0.0,0.0,0.0,0.9,1.0,0.8333,0.1448,0.0537,0.0783,0.2749,0.1377,0.3375,0.4197,0.1914,0.4158
236,247632,Neto,7,Chelsea,Midfielder,7.0,0.6,0.6667,0.6667,49.1,50.67,55.33,81.83,76.0,83.0,0.1833,0.5921,0.2711,0.0,0.0,0.0,3.4827,4.1447,2.9819,10,3,6,38,2026-05-24T15:00:00Z,491.0,152.0,332.0,40.98,37.14,40.14,3.4827,6.5132,4.0663,0.0,0.0,0.0,0.6,0.6667,0.6667,0.22,0.077,0.2711,0.0587,0.0474,0.0569,0.2786,0.1243,0.328
237,448047,Enzo,7,Chelsea,Midfielder,6.5,0.9,1.0,1.0,79.5,90.0,89.5,88.33,90.0,89.5,0.566,1.6667,0.838,0.0,0.0,0.0,6.1132,6.0,5.5307,10,3,6,38,2026-05-24T15:00:00Z,795.0,270.0,537.0,26.74,0.0,1.12,4.0755,7.3333,4.6927,0.0,0.0,0.0,0.9,1.0,1.0,0.2366,0.19,0.2145,0.1551,0.1167,0.1458,0.3917,0.3067,0.3603
238,624773,Estêvão,7,Chelsea,Midfielder,6.4,0.3,0.0,0.1667,10.1,0.0,2.5,33.67,0,15.0,0.0,0.0,0.0,0.0,0,0.0,4.4554,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,101.0,0.0,15.0,19.9,0.0,5.59,2.6733,0.0,6.0,0.0,0.0,0.0,0.2,0.0,0.1667,0.0178,0.0,0.0,0.0802,0.0,0.54,0.098,0.0,0.54
239,463936,Gittens,7,Chelsea,Midfielder,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
