observed_at,player_id,player_code,web_name,team_id,team_code,team_name,position,price,price_change_gameweek,price_change_season,status,news,news_added,chance_of_playing_this_round,chance_of_playing_next_round,selected_by_percent,form,expected_points_this_gameweek,expected_points_next_gameweek,transfers_in_event,transfers_out_event,transfers_in_season,transfers_out_season,penalties_order,direct_free_kicks_order,corners_and_indirect_free_kicks_order
2026-08-27T09:52:24+00:00,257,232892,Bassey,10,54,Fulham,Defender,4.5,0.0,0.0,a,,,,,0.8,0.0,1.7,1.7,5592,4414,5592,4414,,,
2026-08-27T09:52:24+00:00,258,166477,Castagne,10,54,Fulham,Defender,4.5,0.0,0.0,a,,,,,0.4,6.0,1.7,1.7,7427,1633,7427,1633,,,
2026-08-27T09:52:24+00:00,261,153133,Iwobi,10,54,Fulham,Midfielder,5.5,0.0,0.0,a,,,,,1.0,2.0,2.0,2.0,4363,6664,4363,6664,3,,
2026-08-27T09:52:24+00:00,262,209289,Smith Rowe,10,54,Fulham,Midfielder,5.5,0.0,0.0,a,,,,,0.4,0.0,2.0,2.0,966,3385,966,3385,,,
2026-08-27T09:52:24+00:00,263,560552,Kevin,10,54,Fulham,Midfielder,5.5,0.0,0.0,a,,,,,0.1,1.0,2.0,2.0,320,624,320,624,,,
2026-08-27T09:52:24+00:00,264,477555,Bobb,10,54,Fulham,Midfielder,5.5,0.0,0.0,a,,,,,0.3,2.0,2.0,2.0,3245,2257,3245,2257,,,
2026-08-27T09:52:24+00:00,265,207189,Berge,10,54,Fulham,Midfielder,5.0,0.0,0.0,a,,,,,0.4,2.0,1.5,1.5,1131,2476,1131,2476,,,
2026-08-27T09:52:24+00:00,266,76357,Cairney,10,54,Fulham,Midfielder,5.0,0.0,0.0,i,Knee injury - Expected back 10 Oct,2026-08-14T18:00:06.460944Z,0,0,0.0,0.0,0.0,0.0,12,98,12,98,,,
2026-08-27T09:52:24+00:00,268,577725,King,10,54,Fulham,Midfielder,5.5,0.0,0.0,a,,,,,0.5,7.0,2.0,2.0,23497,2556,23497,2556,,,
2026-08-27T09:52:24+00:00,269,184349,Sessegnon,10,54,Fulham,Defender,4.5,0.0,0.0,a,,,,,0.4,1.0,1.7,1.7,724,2038,724,2038,,,
2026-08-27T09:52:24+00:00,270,153366,Reed,10,54,Fulham,Midfielder,4.5,0.0,0.0,a,,,,,1.5,0.0,1.0,1.0,4528,10754,4528,10754,,,
2026-08-27T09:52:24+00:00,271,244042,Muniz,10,54,Fulham,Forward,5.5,0.0,0.0,a,,,,,0.6,1.0,1.8,1.8,2040,4870,2040,4870,,,
2026-08-27T09:52:24+00:00,272,631786,Kusi-Asare,10,54,Fulham,Forward,4.5,0.0,0.0,a,,,,,7.0,0.0,1.0,1.0,18590,32548,18590,32548,,,
2026-08-27T09:52:24+00:00,569,551466,Gonzalo,10,54,Fulham,Forward,6.0,0.0,0.0,a,,,,,3.2,6.0,2.0,2.0,80709,11190,80709,11190,1,,
2026-08-27T09:52:24+00:00,570,571779,Palacios,10,54,Fulham,Midfielder,5.5,0.0,0.0,a,,,,,0.2,2.0,2.0,2.0,692,1309,692,1309,,,
2026-08-27T09:52:24+00:00,580,463210,Charles,10,54,Fulham,Midfielder,5.0,0.0,0.0,a,,,,,0.1,1.0,1.5,1.5,295,584,295,584,,,
2026-08-27T09:52:24+00:00,610,547686,De Fougerolles,10,54,Fulham,Defender,4.0,0.0,0.0,a,,,,,0.1,0.0,1.0,1.0,2082,238,2082,238,,,
2026-08-27T09:52:24+00:00,273,167825,Phillips,11,88,Hull City,Goalkeeper,4.0,0.0,0.0,a,,,,,1.5,0.0,1.0,1.0,2385,4985,2385,4985,,,
2026-08-27T09:52:24+00:00,274,105666,Butland,11,88,Hull City,Goalkeeper,4.5,0.0,0.0,i,Arm injury - Unknown return date,2026-08-08T19:00:05.601633Z,0,0,0.1,0.0,0.0,0.0,98,1400,98,1400,,,
2026-08-27T09:52:24+00:00,275,494950,Cartwright,11,88,Hull City,Goalkeeper,4.0,0.0,0.0,u,Has joined Grimsby Town on loan for the rest of the season,2026-07-29T13:00:27.959925Z,0,0,0.0,0.0,0.0,0.0,0,98,0,98,,,
2026-08-27T09:52:24+00:00,276,444307,Lo-Tutala,11,88,Hull City,Goalkeeper,4.0,0.0,0.0,u,Has joined Colchester United on loan for the rest of the season,2026-08-17T13:50:27.125537Z,0,0,0.0,0.0,0.0,0.0,0,328,0,328,,,
2026-08-27T09:52:24+00:00,277,108416,Egan,11,88,Hull City,Defender,4.0,0.0,0.0,a,,,,,2.0,8.0,1.0,1.0,35808,7600,35808,7600,,,
2026-08-27T09:52:24+00:00,278,501902,Hughes,11,88,Hull City,Defender,4.0,0.0,0.0,i,Groin injury - Unknown return date,2026-08-02T09:00:11.030017Z,0,0,0.1,0.0,0.0,0.0,78,1904,78,1904,,,
2026-08-27T09:52:24+00:00,279,146426,Ajayi,11,88,Hull City,Defender,4.0,0.0,0.0,d,Hamstring injury - 75% chance of playing,2026-08-22T17:30:07.668197Z,,75,1.6,14.0,1.0,0.8,47323,12291,47323,12291,,,
2026-08-27T09:52:24+00:00,280,193278,Coyle,11,88,Hull City,Defender,4.0,0.0,0.0,d,Ankle injury - 75% chance of playing,2026-08-22T17:30:07.685683Z,,75,0.6,6.0,1.0,0.8,1442,4130,1442,4130,,,
2026-08-27T09:52:24+00:00,281,433590,Drameh,11,88,Hull City,Defender,4.0,0.0,0.0,a,,2026-08-08T19:00:05.613036Z,100,100,0.1,1.0,1.0,1.0,884,304,884,304,,,
2026-08-27T09:52:24+00:00,282,232351,Giles,11,88,Hull City,Defender,4.0,0.0,0.0,a,,,,,0.9,6.0,1.0,1.0,10529,2868,10529,2868,,,
2026-08-27T09:52:24+00:00,283,449428,Jacob,11,88,Hull City,Defender,4.0,0.0,0.0,i,Hip injury - Expected back 5 Sep,2026-08-02T09:00:11.038361Z,0,0,0.0,0.0,0.0,0.0,39,174,39,174,,,
2026-08-27T09:52:24+00:00,284,661800,McCarthy,11,88,Hull City,Defender,4.0,0.0,0.0,a,,,,,0.1,0.0,1.0,1.0,553,751,553,751,,,
2026-08-27T09:52:24+00:00,285,160817,McNair,11,88,Hull City,Defender,4.0,0.0,0.0,a,,,,,0.1,1.0,1.0,1.0,551,519,551,519,,,
2026-08-27T09:52:24+00:00,286,540324,Belloumi,11,88,Hull City,Midfielder,5.0,0.0,0.0,a,,,,,0.6,3.0,1.5,1.5,10219,2835,10219,2835,,,
2026-08-27T09:52:24+00:00,287,232905,Millar,11,88,Hull City,Midfielder,5.0,0.0,0.0,a,,,,,0.1,0.0,1.5,1.5,248,675,248,675,,,
2026-08-27T09:52:24+00:00,288,171270,Dowell,11,88,Hull City,Midfielder,4.5,0.0,0.0,a,,,,,0.4,0.0,1.0,1.0,1356,3207,1356,3207,,,
2026-08-27T09:52:24+00:00,289,101282,Crooks,11,88,Hull City,Midfielder,4.5,0.0,0.0,a,,,,,0.7,2.0,1.0,1.0,7545,4255,7545,4255,,,
2026-08-27T09:52:24+00:00,290,243413,Slater,11,88,Hull City,Midfielder,4.5,0.0,0.0,a,,,,,3.7,6.0,1.0,1.0,64376,16175,64376,16175,,,
2026-08-27T09:52:24+00:00,291,465525,Matazo,11,88,Hull City,Midfielder,4.5,0.0,0.0,i,Knee injury - Unknown return date,2026-07-23T12:01:23.532635Z,0,0,0.0,0.0,0.0,0.0,47,73,47,73,,,
2026-08-27T09:52:24+00:00,292,208481,Ömür,11,88,Hull City,Midfielder,5.0,0.0,0.0,a,,,,,0.0,0.0,1.5,1.5,175,288,175,288,,,
2026-08-27T09:52:24+00:00,293,490161,Kamara,11,88,Hull City,Midfielder,5.0,0.0,0.0,u,Has joined Portsmouth permanently,2026-08-12T14:08:23.542043Z,0,0,0.0,0.0,0.0,0.0,0,163,0,163,,,
2026-08-27T09:52:24+00:00,294,553783,Zambrano,11,88,Hull City,Midfielder,4.5,0.0,0.0,i,Thigh injury - Unknown return date,2026-08-04T18:30:11.016909Z,0,0,0.1,0.0,0.0,0.0,360,1792,360,1792,,,
2026-08-27T09:52:24+00:00,295,169432,McBurnie,11,88,Hull City,Forward,5.5,0.0,0.0,a,,,,,2.0,5.0,1.8,1.8,58187,10804,58187,10804,1,,
2026-08-27T09:52:24+00:00,296,213292,Akintola,11,88,Hull City,Midfielder,5.0,0.0,0.0,a,,,,,0.0,0.0,1.5,1.5,759,738,759,738,,,
2026-08-27T09:52:24+00:00,297,470294,Gyabi,11,88,Hull City,Midfielder,4.5,0.0,0.0,i,Thigh injury - Unknown return date,2026-08-04T18:30:11.027155Z,0,0,0.0,0.0,0.0,0.0,49,458,49,458,,,
2026-08-27T09:52:24+00:00,298,500957,Destan,11,88,Hull City,Forward,4.5,0.0,0.0,u,Has joined Konyaspor permanently,2026-08-17T13:50:27.145733Z,0,0,0.3,0.0,0.0,0.0,0,7466,0,7466,,,
2026-08-27T09:52:24+00:00,299,534392,Burstow,11,88,Hull City,Forward,4.5,0.0,0.0,u,Has joined Sheffield Wednesday on loan for the rest of the season,2026-08-03T14:05:20.234842Z,0,0,0.1,0.0,0.0,0.0,0,1043,0,1043,,,
2026-08-27T09:52:24+00:00,340,462635,Gelhardt,11,88,Hull City,Midfielder,5.0,0.0,0.0,i,Ankle injury - Expected back 5 Sep,2026-08-17T21:30:07.799839Z,0,0,0.0,0.0,0.0,0.0,37,227,37,227,,,
2026-08-27T09:52:24+00:00,556,169359,Targett,11,88,Hull City,Defender,4.0,0.0,0.0,a,,,,,2.3,1.0,1.0,1.0,4442,11655,4442,11655,,,
2026-08-27T09:52:24+00:00,563,445028,Morita,11,88,Hull City,Midfielder,5.0,0.0,0.0,a,,2026-08-15T16:00:07.961518Z,50,100,0.0,0.0,0.8,1.5,69,290,69,290,,,
2026-08-27T09:52:24+00:00,572,473284,Tzolakis,11,88,Hull City,Goalkeeper,4.5,0.0,0.0,a,,,,,2.4,10.0,1.9,1.9,73932,8146,73932,8146,,,
2026-08-27T09:52:24+00:00,574,552946,Hjertø-Dahl,11,88,Hull City,Midfielder,5.0,0.0,0.0,a,,,,,0.1,0.0,1.5,1.5,247,681,247,681,,,
2026-08-27T09:52:24+00:00,576,608227,Stroud,11,88,Hull City,Midfielder,5.0,0.0,0.0,a,,,,,0.1,3.0,1.5,1.5,1008,413,1008,413,,,
2026-08-27T09:52:24+00:00,585,597462,Herrington,11,88,Hull City,Defender,4.0,0.0,0.0,a,,,,,0.7,1.0,1.0,1.0,2432,2642,2432,2642,,,
2026-08-27T09:52:24+00:00,586,606930,Mendy,11,88,Hull City,Defender,4.0,0.0,0.0,a,,2026-08-22T17:30:08.045208Z,,100,3.0,15.0,1.0,1.0,108493,14342,108493,14342,,,
2026-08-27T09:52:24+00:00,589,469266,Gourna-Douath,11,88,Hull City,Midfielder,5.0,0.0,0.0,a,,,,,0.0,0.0,1.5,1.5,100,208,100,208,,,
2026-08-27T09:52:24+00:00,259,219924,Diop,12,40,Ipswich Town,Defender,4.0,0.0,0.0,a,,,,,17.3,2.0,1.0,1.0,20995,50826,20995,50826,,,
2026-08-27T09:52:24+00:00,267,212314,Lukić,12,40,Ipswich Town,Midfielder,5.0,0.0,0.0,a,,,,,0.1,5.0,1.5,1.5,853,765,853,765,,,
2026-08-27T09:52:24+00:00,300,108813,Walton,12,40,Ipswich Town,Goalkeeper,4.5,0.0,0.0,a,,,,,0.5,0.0,1.9,1.9,176,3104,176,3104,,,
2026-08-27T09:52:24+00:00,301,112520,Palmer,12,40,Ipswich Town,Goalkeeper,4.0,0.0,0.0,a,,,,,4.5,0.0,1.0,1.0,5693,12720,5693,12720,,,
2026-08-27T09:52:24+00:00,302,50093,Button,12,40,Ipswich Town,Goalkeeper,4.0,0.0,0.0,a,,,,,0.4,0.0,1.0,1.0,1394,1366,1394,1366,,,
2026-08-27T09:52:24+00:00,303,183015,Kipré,12,40,Ipswich Town,Defender,4.0,0.0,0.0,a,,,,,0.6,0.0,1.0,1.0,285,3421,285,3421,,,
2026-08-27T09:52:24+00:00,304,216616,O'Shea,12,40,Ipswich Town,Defender,4.0,0.0,0.0,a,,,,,3.4,4.0,1.0,1.0,11591,9264,11591,9264,,,
2026-08-27T09:52:24+00:00,305,455084,Davis,12,40,Ipswich Town,Defender,4.0,0.0,0.0,a,,,,,5.0,2.0,1.0,1.0,5661,15132,5661,15132,,,
2026-08-27T09:52:24+00:00,306,449429,Greaves,12,40,Ipswich Town,Defender,4.0,0.0,0.0,a,,,,,1.5,2.0,1.0,1.0,1294,3990,1294,3990,,,
2026-08-27T09:52:24+00:00,307,222018,Johnson,12,40,Ipswich Town,Defender,4.0,0.0,0.0,a,,,,,0.1,0.0,1.0,1.0,343,800,343,800,,,
2026-08-27T09:52:24+00:00,308,176420,Furlong,12,40,Ipswich Town,Defender,4.0,0.0,0.0,a,,,,,0.6,0.0,1.0,1.0,217,3096,217,3096,,,
2026-08-27T09:52:24+00:00,309,501390,Núñez,12,40,Ipswich Town,Midfielder,5.0,0.0,0.0,a,,,,,0.1,4.0,1.5,1.5,881,900,881,900,,,
2026-08-27T09:52:24+00:00,310,241117,Matusiwa,12,40,Ipswich Town,Midfielder,5.0,0.0,0.0,i,Muscular injury - Unknown return date,2026-07-29T18:00:10.305484Z,0,0,0.0,0.0,0.0,0.0,5,90,5,90,,,
2026-08-27T09:52:24+00:00,311,149929,Burns,12,40,Ipswich Town,Midfielder,5.0,0.0,0.0,u,Has joined Leicester City permanently,2026-08-10T14:02:47.597478Z,0,0,0.0,0.0,0.0,0.0,0,167,0,167,,,
2026-08-27T09:52:24+00:00,312,231899,Taylor,12,40,Ipswich Town,Midfielder,4.5,0.0,0.0,i,Knee injury - Unknown return date,2026-07-29T18:00:10.319370Z,0,0,0.0,0.0,0.0,0.0,81,732,81,732,,,
2026-08-27T09:52:24+00:00,313,443261,Clarke,12,40,Ipswich Town,Midfielder,5.5,0.0,0.0,a,,,,,0.3,7.0,2.0,2.0,2508,1632,2508,1632,1,,
2026-08-27T09:52:24+00:00,314,229164,Ogbene,12,40,Ipswich Town,Midfielder,5.0,0.0,0.0,a,,,,,0.0,0.0,1.5,1.5,31,172,31,172,,,
2026-08-27T09:52:24+00:00,315,531442,Fatawu,12,40,Ipswich Town,Midfielder,5.5,0.0,0.0,a,,,,,0.2,2.0,2.0,2.0,471,1987,471,1987,,,
2026-08-27T09:52:24+00:00,316,543968,Emersonn,12,40,Ipswich Town,Forward,5.5,0.0,0.0,a,,,,,1.5,9.0,1.8,1.8,61633,11361,61633,11361,2,,
2026-08-27T09:52:24+00:00,317,222625,Hirst,12,40,Ipswich Town,Forward,5.0,0.0,0.0,u,Has joined Stoke City permanently,2026-08-21T13:06:08.606019Z,0,0,0.2,0.0,0.0,0.0,0,6996,0,6996,,,
2026-08-27T09:52:24+00:00,318,481624,Philogene,12,40,Ipswich Town,Midfielder,5.5,0.0,0.0,i,Ankle injury - Unknown return date,2026-08-25T11:30:07.532993Z,,0,0.1,0.0,2.0,0.0,102,2562,102,2562,3,,
2026-08-27T09:52:24+00:00,319,172453,Szmodics,12,40,Ipswich Town,Midfielder,5.0,0.0,0.0,u,Has joined Derby County on loan for the rest of the season,2026-08-17T13:51:41.713979Z,0,0,0.0,0.0,0.0,0.0,0,354,0,354,,,
2026-08-27T09:52:24+00:00,320,147675,Akpom,12,40,Ipswich Town,Forward,5.0,0.0,0.0,a,,,,,0.5,1.0,1.4,1.4,3661,4566,3661,4566,,,
2026-08-27T09:52:24+00:00,321,557012,Walle Egeli,12,40,Ipswich Town,Forward,4.5,0.0,0.0,a,,,,,2.4,1.0,1.0,1.0,27702,16557,27702,16557,,,
2026-08-27T09:52:24+00:00,322,462387,Al-Hamadi,12,40,Ipswich Town,Forward,5.0,0.0,0.0,a,,,,,0.1,0.0,1.4,1.4,736,1712,736,1712,,,
2026-08-27T09:52:24+00:00,323,461587,McAteer,12,40,Ipswich Town,Midfielder,4.5,0.0,0.0,a,,,,,1.4,1.0,1.0,1.0,4409,8681,4409,8681,,,
2026-08-27T09:52:24+00:00,324,232457,Mehmeti,12,40,Ipswich Town,Midfielder,5.0,0.0,0.0,a,,,,,0.0,0.0,1.5,1.5,38,500,38,500,,,
2026-08-27T09:52:24+00:00,554,546600,Van Oevelen,12,40,Ipswich Town,Goalkeeper,4.5,0.0,0.0,u,Has joined Valencia on loan for the rest of the season,2026-08-25T14:04:09.529320Z,,0,0.0,0.0,1.9,0.0,54,446,54,446,,,
2026-08-27T09:52:24+00:00,562,442967,Maeda,12,40,Ipswich Town,Midfielder,5.5,0.0,0.0,a,,,,,0.4,2.0,2.0,2.0,619,2778,619,2778,,,
2026-08-27T09:52:24+00:00,564,240514,Scherpen,12,40,Ipswich Town,Goalkeeper,4.5,0.0,0.0,a,,,,,0.7,2.0,1.9,1.9,1067,2285,1067,2285,,,
2026-08-27T09:52:24+00:00,571,216055,Florentino,12,40,Ipswich Town,Midfielder,5.0,0.0,0.0,d,Calf injury - 75% chance of playing,2026-08-25T11:30:07.678802Z,,75,0.1,0.0,1.5,1.1,188,1390,188,1390,,,
2026-08-27T09:52:24+00:00,591,474120,Enciso,12,40,Ipswich Town,Midfielder,5.5,0.0,0.0,a,,2026-08-22T18:00:07.551930Z,,100,0.4,5.0,2.0,2.0,12154,3283,12154,3283,,,
2026-08-27T09:52:24+00:00,592,572584,Ouattara,12,40,Ipswich Town,Defender,4.0,0.0,0.0,a,,,,,1.0,1.0,1.0,1.0,2379,4245,2379,4245,,,
2026-08-27T09:52:24+00:00,602,524180,Humphreys,12,40,Ipswich Town,Midfielder,4.5,0.0,0.0,a,,,,,0.0,0.0,1.0,1.0,1036,271,1036,271,,,
2026-08-27T09:52:24+00:00,260,153682,Wilson,13,2,Leeds,Midfielder,6.5,0.0,0.0,a,,,,,5.8,3.0,2.3,2.3,11431,39523,11431,39523,,,
2026-08-27T09:52:24+00:00,326,201595,Perri,13,2,Leeds,Goalkeeper,4.5,0.0,0.0,a,,,,,0.6,0.0,1.9,1.9,271,3687,271,3687,,,
2026-08-27T09:52:24+00:00,327,434752,Bijol,13,2,Leeds,Defender,5.0,0.0,0.0,a,,,,,0.8,10.0,2.2,2.2,32264,5521,32264,5521,,,
2026-08-27T09:52:24+00:00,329,214225,Rodon,13,2,Leeds,Defender,4.5,0.0,0.0,a,,,,,3.6,6.0,1.7,1.7,13426,8175,13426,8175,,,
2026-08-27T09:52:24+00:00,330,226182,Bogle,13,2,Leeds,Defender,4.5,0.0,0.0,a,,,,,0.6,6.0,1.7,1.7,4673,2020,4673,2020,,,
2026-08-27T09:52:24+00:00,331,243526,Gudmundsson,13,2,Leeds,Defender,4.5,0.0,0.0,i,Hamstring injury - Unknown return date,2026-08-08T20:00:07.546568Z,0,0,0.0,0.0,0.0,0.0,52,823,52,823,,,
2026-08-27T09:52:24+00:00,332,220627,Justin,13,2,Leeds,Defender,4.5,0.0,0.0,a,,,,,1.0,10.0,1.7,1.7,28232,5946,28232,5946,,,
2026-08-27T09:52:24+00:00,333,437738,Bornauw,13,2,Leeds,Defender,4.5,0.0,0.0,u,Has joined Hamburg SV on loan for the rest of the season,2026-08-19T13:56:14.645970Z,0,0,0.0,0.0,0.0,0.0,0,142,0,142,,,
2026-08-27T09:52:24+00:00,334,522047,Muharemović,13,2,Leeds,Defender,5.0,0.0,0.0,a,,,,,3.4,6.0,2.2,2.2,16568,7674,16568,7674,,,
2026-08-27T09:52:24+00:00,335,466525,Stach,13,2,Leeds,Midfielder,6.0,0.0,0.0,a,,,,,2.0,13.0,2.2,2.2,52961,9346,52961,9346,,,
2026-08-27T09:52:24+00:00,336,435997,Okafor,13,2,Leeds,Midfielder,6.0,0.0,0.0,a,,,,,0.4,1.0,2.2,2.2,1018,6255,1018,6255,,,
2026-08-27T09:52:24+00:00,337,427637,Aaronson,13,2,Leeds,Midfielder,5.5,0.0,0.0,a,,,,,0.9,3.0,2.0,2.0,1819,5824,1819,5824,,,
2026-08-27T09:52:24+00:00,338,199598,Ampadu,13,2,Leeds,Midfielder,5.5,0.0,0.0,a,,,,,1.4,5.0,2.0,2.0,3094,6882,3094,6882,,,
2026-08-27T09:52:24+00:00,339,180135,Longstaff,13,2,Leeds,Midfielder,5.0,0.0,0.0,a,,,,,0.1,1.0,1.5,1.5,446,1215,446,1215,,,
2026-08-27T09:52:24+00:00,341,492859,Gnonto,13,2,Leeds,Midfielder,5.0,0.0,0.0,i,Hamstring injury - Unknown return date,2026-08-17T20:30:08.092366Z,0,0,0.0,0.0,0.0,0.0,13,585,13,585,,,
2026-08-27T09:52:24+00:00,342,221399,Harrison,13,2,Leeds,Midfielder,5.0,0.0,0.0,u,Has joined New England Revolution permanently,2026-07-28T12:59:09.492431Z,0,0,0.0,0.0,0.0,0.0,0,33,0,33,,,
2026-08-27T09:52:24+00:00,343,200617,James,13,2,Leeds,Midfielder,5.0,0.0,0.0,a,,,,,0.1,0.0,1.5,1.5,559,1326,559,1326,,,
2026-08-27T09:52:24+00:00,344,486520,Gruev,13,2,Leeds,Midfielder,5.0,0.0,0.0,i,Knee injury - Unknown return date,2026-08-14T23:00:06.272027Z,0,0,0.0,0.0,0.0,0.0,6,110,6,110,,,
2026-08-27T09:52:24+00:00,345,248056,Tanaka,13,2,Leeds,Midfielder,5.0,0.0,0.0,a,,,,,0.2,0.0,1.5,1.5,735,3251,735,3251,,,
2026-08-27T09:52:24+00:00,346,177815,Calvert-Lewin,13,2,Leeds,Forward,6.0,0.0,0.0,a,,,,,29.1,1.0,2.0,2.0,58739,124746,58739,124746,1,,
2026-08-27T09:52:24+00:00,347,174594,Nmecha,13,2,Leeds,Forward,5.5,0.0,0.0,a,,,,,0.5,0.0,1.8,1.8,1424,6891,1424,6891,2,,
2026-08-27T09:52:24+00:00,348,235826,Piroe,13,2,Leeds,Forward,5.0,0.0,0.0,u,Has joined West Ham United on loan for the rest of the season,2026-08-19T13:56:14.666726Z,0,0,0.1,0.0,0.0,0.0,0,4538,0,4538,3,,
2026-08-27T09:52:24+00:00,349,565297,Mateo Joseph,13,2,Leeds,Forward,4.5,0.0,0.0,i,Knee injury - Unknown return date,2026-07-29T18:00:10.338170Z,0,0,0.1,0.0,0.0,0.0,244,850,244,850,,,
2026-08-27T09:52:24+00:00,385,432720,Trafford,13,2,Leeds,Goalkeeper,5.0,0.0,0.0,a,,,,,4.0,9.0,2.6,2.6,47731,9971,47731,9971,,,
2026-08-27T09:52:24+00:00,598,173774,Elvedi,13,2,Leeds,Defender,4.5,0.0,0.0,a,,,,,0.0,0.0,1.7,1.7,265,200,265,200,,,
2026-08-27T09:52:24+00:00,603,643970,Lienou,13,2,Leeds,Defender,4.0,0.0,0.0,a,,,,,0.1,0.0,1.0,1.0,1295,259,1295,259,,,
2026-08-27T09:52:24+00:00,604,592740,Cresswell,13,2,Leeds,Midfielder,4.5,0.0,0.0,a,,,,,0.1,0.0,1.0,1.0,2387,559,2387,559,,,
2026-08-27T09:52:24+00:00,350,116535,A.Becker,14,14,Liverpool,Goalkeeper,5.5,0.0,0.0,a,,,,,3.8,2.0,3.3,3.3,17636,15543,17636,15543,,,
2026-08-27T09:52:24+00:00,351,449027,Mamardashvili,14,14,Liverpool,Goalkeeper,5.0,0.0,0.0,a,,,,,0.2,0.0,2.6,2.6,512,1672,512,1672,,,
2026-08-27T09:52:24+00:00,352,155503,Woodman,14,14,Liverpool,Goalkeeper,4.0,0.0,0.0,a,,,,,1.1,0.0,1.0,1.0,2430,4354,2430,4354,,,
2026-08-27T09:52:24+00:00,353,586268,Pecsi,14,14,Liverpool,Goalkeeper,4.0,0.0,0.0,u,Has joined TSV Hartberg on loan for the rest of the season,2026-08-18T14:11:18.638344Z,0,0,0.0,0.0,0.0,0.0,0,388,0,388,,,
2026-08-27T09:52:24+00:00,354,432987,Jaros,14,14,Liverpool,Goalkeeper,4.0,0.0,0.0,i,Knee injury - Unknown return date,2026-07-29T18:00:10.351066Z,0,0,0.0,0.0,0.0,0.0,117,143,117,143,,,
2026-08-27T09:52:24+00:00,355,464353,Davies,14,14,Liverpool,Goalkeeper,4.0,0.0,0.0,a,,,,,0.1,0.0,1.0,1.0,488,548,488,548,,,
2026-08-27T09:52:24+00:00,356,97032,Virgil,14,14,Liverpool,Defender,6.5,0.0,0.0,a,,,,,19.6,2.0,3.1,3.1,56101,58098,56101,58098,,,
2026-08-27T09:52:24+00:00,357,216094,Frimpong,14,14,Liverpool,Defender,5.5,0.0,0.0,a,,,,,3.4,0.0,2.5,2.5,17657,25353,17657,25353,,,
2026-08-27T09:52:24+00:00,358,544877,Kerkez,14,14,Liverpool,Defender,5.5,0.0,0.0,a,,,,,3.6,0.0,2.5,2.5,11250,25560,11250,25560,,,
2026-08-27T09:52:24+00:00,359,171287,Gomez,14,14,Liverpool,Defender,5.0,0.0,0.0,i,Muscular injury - Unknown return date,2026-07-26T08:30:10.078473Z,0,0,0.0,0.0,0.0,0.0,63,342,63,342,,,
2026-08-27T09:52:24+00:00,360,492777,Bradley,14,14,Liverpool,Defender,5.0,0.0,0.0,i,Knee injury - Unknown return date,2026-07-23T12:01:23.565711Z,0,0,0.0,0.0,0.0,0.0,66,190,66,190,,,
2026-08-27T09:52:24+00:00,361,519440,Lucky,14,14,Liverpool,Defender,4.0,0.0,0.0,a,,,,,0.1,0.0,1.0,1.0,496,892,496,892,,,
2026-08-27T09:52:24+00:00,362,606702,Jacquet,14,14,Liverpool,Defender,5.0,0.0,0.0,a,,2026-07-23T12:01:23.581126Z,100,100,2.4,1.0,2.2,2.2,17124,13587,17124,13587,,,
2026-08-27T09:52:24+00:00,363,647681,Leoni,14,14,Liverpool,Defender,4.0,0.0,0.0,i,Knee injury - Unknown return date,2026-07-23T12:01:23.596909Z,0,0,0.0,0.0,0.0,0.0,155,430,155,430,,,
2026-08-27T09:52:24+00:00,364,214285,Tsimikas,14,14,Liverpool,Defender,5.0,0.0,0.0,a,,,,,0.1,0.0,2.2,2.2,288,771,288,771,,,
2026-08-27T09:52:24+00:00,365,489580,Ramsay,14,14,Liverpool,Defender,4.0,0.0,0.0,u,Has joined St Mirren on loan for the rest of the season,2026-08-26T14:05:26.748768Z,,0,0.2,0.0,1.0,0.0,638,2148,638,2148,,,
2026-08-27T09:52:24+00:00,366,494595,Wirtz,14,14,Liverpool,Midfielder,7.5,0.0,0.0,a,,,,,11.7,2.0,2.6,2.6,19432,86337,19432,86337,4,,
2026-08-27T09:52:24+00:00,367,243298,Gakpo,14,14,Liverpool,Midfielder,7.0,0.0,0.0,a,,,,,5.7,12.0,2.5,2.5,140926,17801,140926,17801,3,,
2026-08-27T09:52:24+00:00,368,424876,Szoboszlai,14,14,Liverpool,Midfielder,7.0,0.0,0.0,a,,,,,42.9,8.0,2.5,2.5,173371,48500,173371,48500,1,,
2026-08-27T09:52:24+00:00,369,611922,Ngumoha,14,14,Liverpool,Midfielder,6.0,0.0,0.0,a,,,,,1.1,2.0,2.2,2.2,4313,11001,4313,11001,,,
2026-08-27T09:52:24+00:00,370,223541,Chiesa,14,14,Liverpool,Midfielder,5.5,0.0,0.0,a,,,,,0.1,0.0,2.0,2.0,570,2219,570,2219,,,
2026-08-27T09:52:24+00:00,371,441266,Gravenberch,14,14,Liverpool,Midfielder,6.0,0.0,0.0,a,,,,,2.0,5.0,2.2,2.2,10799,11481,10799,11481,,,
2026-08-27T09:52:24+00:00,372,243016,Mac Allister,14,14,Liverpool,Midfielder,5.5,0.0,0.0,a,,,,,1.6,1.0,2.0,2.0,5014,16307,5014,16307,5,,
2026-08-27T09:52:24+00:00,373,206915,C.Jones,14,14,Liverpool,Midfielder,5.5,0.0,0.0,d,Hip injury - 75% chance of playing,2026-08-16T18:30:07.426408Z,75,75,0.0,0.0,1.5,1.5,28,925,28,925,,,
